2023-12-04_22-21-26: config: {'n_epochs': 30, 'batch_size': 32, 'h': 224, 'w': 224, 'lr': 0.0001, 'optimizer': 'adam', 'momentum': 0.9, 'weight_decay': 0, 'device': 'cuda:1', 'n_gpus': 1, 'kernel_size': 3, 'model': 'CNN', 'use_pooling': True, 'num_kernel_conv_list': [32, 64, 64]}
2023-12-04_22-21-26: conv1.weight: torch.Size([32, 3, 3, 3])
2023-12-04_22-21-26: conv1.bias: torch.Size([32])
2023-12-04_22-21-26: conv_layers.0.weight: torch.Size([64, 32, 3, 3])
2023-12-04_22-21-26: conv_layers.0.bias: torch.Size([64])
2023-12-04_22-21-26: conv_layers.3.weight: torch.Size([64, 64, 3, 3])
2023-12-04_22-21-26: conv_layers.3.bias: torch.Size([64])
2023-12-04_22-21-26: linear.weight: torch.Size([2, 200704])
2023-12-04_22-21-26: linear.bias: torch.Size([2])
2023-12-04_22-21-26: 
Total parameters: 457,730;	Trainable: 457,730
2023-12-04_22-22-20: Epoch: 1 | Train loss: 0.42276999847711744 | Train acc: {'40X': 80.85, '100X': 81.11, '200X': 85.41, '400X': 84.22, 'avg_acc': 82.9, 'all_acc': 82.85} | Valid loss: 0.3281333616375923 | Valid acc: {'40X': 84.46, '100X': 86.09, '200X': 86.32, '400X': 87.36, 'avg_acc': 86.06, 'all_acc': 86.03}| Runtime: 0.9 mins
2023-12-04_22-23-13: Epoch: 2 | Train loss: 0.3137821628133187 | Train acc: {'40X': 85.0, '100X': 85.42, '200X': 88.47, '400X': 87.51, 'avg_acc': 86.6, 'all_acc': 86.57} | Valid loss: 0.33365478083491323 | Valid acc: {'40X': 83.71, '100X': 87.77, '200X': 87.81, '400X': 85.99, 'avg_acc': 86.32, 'all_acc': 86.35}| Runtime: 0.9 mins
2023-12-04_22-24-06: Epoch: 3 | Train loss: 0.2627708222213629 | Train acc: {'40X': 86.61, '100X': 89.81, '200X': 90.53, '400X': 88.45, 'avg_acc': 88.85, 'all_acc': 88.87} | Valid loss: 0.3054585689306259 | Valid acc: {'40X': 85.71, '100X': 87.53, '200X': 88.31, '400X': 84.62, 'avg_acc': 86.54, 'all_acc': 86.6}| Runtime: 0.9 mins
2023-12-04_22-24-58: Epoch: 4 | Train loss: 0.19818564675546982 | Train acc: {'40X': 90.88, '100X': 92.22, '200X': 92.87, '400X': 92.65, 'avg_acc': 92.16, 'all_acc': 92.15} | Valid loss: 0.3538868364691734 | Valid acc: {'40X': 85.71, '100X': 85.61, '200X': 88.06, '400X': 82.14, 'avg_acc': 85.38, 'all_acc': 85.46}| Runtime: 0.9 mins
2023-12-04_22-25-51: Epoch: 5 | Train loss: 0.12615439967831243 | Train acc: {'40X': 94.31, '100X': 96.39, '200X': 96.85, '400X': 95.22, 'avg_acc': 95.69, 'all_acc': 95.71} | Valid loss: 0.3835038064420223 | Valid acc: {'40X': 85.46, '100X': 85.37, '200X': 87.31, '400X': 81.87, 'avg_acc': 85.0, 'all_acc': 85.08}| Runtime: 0.9 mins
2023-12-04_22-26-43: Epoch: 6 | Train loss: 0.08142423612141125 | Train acc: {'40X': 96.9, '100X': 98.15, '200X': 98.26, '400X': 96.97, 'avg_acc': 97.57, 'all_acc': 97.59} | Valid loss: 0.4444973906874657 | Valid acc: {'40X': 83.71, '100X': 83.21, '200X': 87.31, '400X': 79.12, 'avg_acc': 83.34, 'all_acc': 83.44}| Runtime: 0.9 mins
2023-12-04_22-27-36: Epoch: 7 | Train loss: 0.048611432065356626 | Train acc: {'40X': 98.41, '100X': 98.64, '200X': 99.42, '400X': 98.81, 'avg_acc': 98.82, 'all_acc': 98.82} | Valid loss: 0.4275968895852566 | Valid acc: {'40X': 87.47, '100X': 85.13, '200X': 86.82, '400X': 85.16, 'avg_acc': 86.14, 'all_acc': 86.16}| Runtime: 0.9 mins
2023-12-04_22-28-29: Epoch: 8 | Train loss: 0.02515246900666908 | Train acc: {'40X': 99.58, '100X': 99.84, '200X': 99.92, '400X': 99.63, 'avg_acc': 99.74, 'all_acc': 99.75} | Valid loss: 0.6788647454977036 | Valid acc: {'40X': 82.96, '100X': 82.25, '200X': 86.32, '400X': 80.49, 'avg_acc': 83.0, 'all_acc': 83.06}| Runtime: 0.9 mins
2023-12-04_22-29-21: Epoch: 9 | Train loss: 0.017049695796182228 | Train acc: {'40X': 99.83, '100X': 99.92, '200X': 100.0, '400X': 99.72, 'avg_acc': 99.87, 'all_acc': 99.87} | Valid loss: 0.7739557598531246 | Valid acc: {'40X': 83.21, '100X': 83.45, '200X': 86.57, '400X': 79.12, 'avg_acc': 83.09, 'all_acc': 83.19}| Runtime: 0.9 mins
2023-12-04_22-30-14: Epoch: 10 | Train loss: 0.010863399119714174 | Train acc: {'40X': 99.92, '100X': 100.0, '200X': 99.92, '400X': 99.91, 'avg_acc': 99.94, 'all_acc': 99.94} | Valid loss: 0.5941137623786926 | Valid acc: {'40X': 86.72, '100X': 83.93, '200X': 87.81, '400X': 82.97, 'avg_acc': 85.36, 'all_acc': 85.4}| Runtime: 0.9 mins
2023-12-04_22-31-07: Epoch: 11 | Train loss: 0.012009252764983103 | Train acc: {'40X': 99.83, '100X': 99.84, '200X': 99.92, '400X': 99.73, 'avg_acc': 99.83, 'all_acc': 99.83} | Valid loss: 0.5970321830734611 | Valid acc: {'40X': 88.22, '100X': 84.65, '200X': 85.82, '400X': 81.87, 'avg_acc': 85.14, 'all_acc': 85.21}| Runtime: 0.9 mins
2023-12-04_22-31-59: Epoch: 12 | Train loss: 0.0048573799565044306 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 99.91, 'avg_acc': 99.98, 'all_acc': 99.98} | Valid loss: 0.6717324014008045 | Valid acc: {'40X': 86.22, '100X': 83.93, '200X': 87.56, '400X': 83.24, 'avg_acc': 85.24, 'all_acc': 85.27}| Runtime: 0.9 mins
2023-12-04_22-32-52: Epoch: 13 | Train loss: 0.0026109717079167683 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 99.91, 'avg_acc': 99.98, 'all_acc': 99.98} | Valid loss: 0.6975281968712806 | Valid acc: {'40X': 86.47, '100X': 84.17, '200X': 86.57, '400X': 83.52, 'avg_acc': 85.18, 'all_acc': 85.21}| Runtime: 0.9 mins
2023-12-04_22-33-45: Epoch: 14 | Train loss: 0.0019211468209726485 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.7226663967967033 | Valid acc: {'40X': 85.96, '100X': 83.21, '200X': 87.06, '400X': 83.24, 'avg_acc': 84.87, 'all_acc': 84.89}| Runtime: 0.9 mins
2023-12-04_22-34-37: Epoch: 15 | Train loss: 0.0014123902231379336 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.7778312221169472 | Valid acc: {'40X': 86.22, '100X': 83.69, '200X': 86.82, '400X': 82.97, 'avg_acc': 84.93, 'all_acc': 84.96}| Runtime: 0.9 mins
2023-12-04_22-35-29: Epoch: 16 | Train loss: 0.0011594477248247524 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8279153641313315 | Valid acc: {'40X': 85.96, '100X': 84.17, '200X': 86.82, '400X': 82.42, 'avg_acc': 84.84, 'all_acc': 84.89}| Runtime: 0.9 mins
2023-12-04_22-36-22: Epoch: 17 | Train loss: 0.0008852356088912504 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8074457123875618 | Valid acc: {'40X': 86.22, '100X': 83.69, '200X': 86.82, '400X': 82.97, 'avg_acc': 84.93, 'all_acc': 84.96}| Runtime: 0.9 mins
2023-12-04_22-37-13: Epoch: 18 | Train loss: 0.0007608300028231177 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8413592174649238 | Valid acc: {'40X': 85.96, '100X': 83.93, '200X': 86.57, '400X': 82.42, 'avg_acc': 84.72, 'all_acc': 84.77}| Runtime: 0.9 mins
2023-12-04_22-38-06: Epoch: 19 | Train loss: 0.000810214361204212 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8513806861534249 | Valid acc: {'40X': 85.71, '100X': 84.41, '200X': 87.06, '400X': 82.69, 'avg_acc': 84.97, 'all_acc': 85.02}| Runtime: 0.9 mins
2023-12-04_22-38-59: Epoch: 20 | Train loss: 0.000522279095880426 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8540331329405307 | Valid acc: {'40X': 86.72, '100X': 83.69, '200X': 86.82, '400X': 82.97, 'avg_acc': 85.05, 'all_acc': 85.08}| Runtime: 0.9 mins
2023-12-04_22-39-51: Epoch: 21 | Train loss: 0.00044593176642445395 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8955116318166256 | Valid acc: {'40X': 85.46, '100X': 83.93, '200X': 86.32, '400X': 82.42, 'avg_acc': 84.53, 'all_acc': 84.58}| Runtime: 0.9 mins
2023-12-04_22-40-44: Epoch: 22 | Train loss: 0.0003845382189693565 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.8925063088536263 | Valid acc: {'40X': 86.22, '100X': 83.69, '200X': 86.82, '400X': 82.69, 'avg_acc': 84.86, 'all_acc': 84.89}| Runtime: 0.9 mins
2023-12-04_22-41-36: Epoch: 23 | Train loss: 0.00033474286937161123 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.9017980336397886 | Valid acc: {'40X': 86.22, '100X': 84.17, '200X': 87.06, '400X': 82.42, 'avg_acc': 84.97, 'all_acc': 85.02}| Runtime: 0.9 mins
2023-12-04_22-42-29: Epoch: 24 | Train loss: 0.0002908997070384479 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.950893295109272 | Valid acc: {'40X': 85.96, '100X': 84.65, '200X': 86.32, '400X': 81.87, 'avg_acc': 84.7, 'all_acc': 84.77}| Runtime: 0.9 mins
2023-12-04_22-43-22: Epoch: 25 | Train loss: 0.00024924274837119173 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.9796538561582565 | Valid acc: {'40X': 85.46, '100X': 84.17, '200X': 86.57, '400X': 81.59, 'avg_acc': 84.45, 'all_acc': 84.51}| Runtime: 0.9 mins
2023-12-04_22-44-15: Epoch: 26 | Train loss: 0.00022616452091873775 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.973492587506771 | Valid acc: {'40X': 85.71, '100X': 83.93, '200X': 86.32, '400X': 82.42, 'avg_acc': 84.6, 'all_acc': 84.64}| Runtime: 0.9 mins
2023-12-04_22-45-07: Epoch: 27 | Train loss: 0.00019281449417699273 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.9939954456686974 | Valid acc: {'40X': 85.96, '100X': 83.93, '200X': 86.32, '400X': 82.69, 'avg_acc': 84.72, 'all_acc': 84.77}| Runtime: 0.9 mins
2023-12-04_22-46-00: Epoch: 28 | Train loss: 0.00017668822354952117 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 1.013353069126606 | Valid acc: {'40X': 85.71, '100X': 83.69, '200X': 86.32, '400X': 82.14, 'avg_acc': 84.46, 'all_acc': 84.51}| Runtime: 0.9 mins
2023-12-04_22-46-52: Epoch: 29 | Train loss: 0.00015430983256845975 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 1.0163783633708954 | Valid acc: {'40X': 85.71, '100X': 83.45, '200X': 86.57, '400X': 82.42, 'avg_acc': 84.54, 'all_acc': 84.58}| Runtime: 0.9 mins
2023-12-04_22-47-44: Epoch: 30 | Train loss: 0.00013625064558082895 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 1.0000061950087547 | Valid acc: {'40X': 85.96, '100X': 84.17, '200X': 86.82, '400X': 82.42, 'avg_acc': 84.84, 'all_acc': 84.89}| Runtime: 0.9 mins
2023-12-04_22-47-44: Train summary:     epoch     40X    100X    200X    400X  avg_acc  all_acc
0       1   80.85   81.11   85.41   84.22    82.90    82.85
1       2   85.00   85.42   88.47   87.51    86.60    86.57
2       3   86.61   89.81   90.53   88.45    88.85    88.87
3       4   90.88   92.22   92.87   92.65    92.16    92.15
4       5   94.31   96.39   96.85   95.22    95.69    95.71
5       6   96.90   98.15   98.26   96.97    97.57    97.59
6       7   98.41   98.64   99.42   98.81    98.82    98.82
7       8   99.58   99.84   99.92   99.63    99.74    99.75
8       9   99.83   99.92  100.00   99.72    99.87    99.87
9      10   99.92  100.00   99.92   99.91    99.94    99.94
10     11   99.83   99.84   99.92   99.73    99.83    99.83
11     12  100.00  100.00  100.00   99.91    99.98    99.98
12     13  100.00  100.00  100.00   99.91    99.98    99.98
13     14  100.00  100.00  100.00  100.00   100.00   100.00
14     15  100.00  100.00  100.00  100.00   100.00   100.00
15     16  100.00  100.00  100.00  100.00   100.00   100.00
16     17  100.00  100.00  100.00  100.00   100.00   100.00
17     18  100.00  100.00  100.00  100.00   100.00   100.00
18     19  100.00  100.00  100.00  100.00   100.00   100.00
19     20  100.00  100.00  100.00  100.00   100.00   100.00
20     21  100.00  100.00  100.00  100.00   100.00   100.00
21     22  100.00  100.00  100.00  100.00   100.00   100.00
22     23  100.00  100.00  100.00  100.00   100.00   100.00
23     24  100.00  100.00  100.00  100.00   100.00   100.00
24     25  100.00  100.00  100.00  100.00   100.00   100.00
25     26  100.00  100.00  100.00  100.00   100.00   100.00
26     27  100.00  100.00  100.00  100.00   100.00   100.00
27     28  100.00  100.00  100.00  100.00   100.00   100.00
28     29  100.00  100.00  100.00  100.00   100.00   100.00
29     30  100.00  100.00  100.00  100.00   100.00   100.00
2023-12-04_22-47-44: Eval summary:     epoch    40X   100X   200X   400X  avg_acc  all_acc
0       1  84.46  86.09  86.32  87.36    86.06    86.03
1       2  83.71  87.77  87.81  85.99    86.32    86.35
2       3  85.71  87.53  88.31  84.62    86.54    86.60
3       4  85.71  85.61  88.06  82.14    85.38    85.46
4       5  85.46  85.37  87.31  81.87    85.00    85.08
5       6  83.71  83.21  87.31  79.12    83.34    83.44
6       7  87.47  85.13  86.82  85.16    86.14    86.16
7       8  82.96  82.25  86.32  80.49    83.00    83.06
8       9  83.21  83.45  86.57  79.12    83.09    83.19
9      10  86.72  83.93  87.81  82.97    85.36    85.40
10     11  88.22  84.65  85.82  81.87    85.14    85.21
11     12  86.22  83.93  87.56  83.24    85.24    85.27
12     13  86.47  84.17  86.57  83.52    85.18    85.21
13     14  85.96  83.21  87.06  83.24    84.87    84.89
14     15  86.22  83.69  86.82  82.97    84.93    84.96
15     16  85.96  84.17  86.82  82.42    84.84    84.89
16     17  86.22  83.69  86.82  82.97    84.93    84.96
17     18  85.96  83.93  86.57  82.42    84.72    84.77
18     19  85.71  84.41  87.06  82.69    84.97    85.02
19     20  86.72  83.69  86.82  82.97    85.05    85.08
20     21  85.46  83.93  86.32  82.42    84.53    84.58
21     22  86.22  83.69  86.82  82.69    84.86    84.89
22     23  86.22  84.17  87.06  82.42    84.97    85.02
23     24  85.96  84.65  86.32  81.87    84.70    84.77
24     25  85.46  84.17  86.57  81.59    84.45    84.51
25     26  85.71  83.93  86.32  82.42    84.60    84.64
26     27  85.96  83.93  86.32  82.69    84.72    84.77
27     28  85.71  83.69  86.32  82.14    84.46    84.51
28     29  85.71  83.45  86.57  82.42    84.54    84.58
29     30  85.96  84.17  86.82  82.42    84.84    84.89
2023-12-04_22-47-44: Final test accuracy: {'40X': 86.47, '100X': 85.58, '200X': 91.81, '400X': 86.54, 'avg_acc': 87.6, 'all_acc': 87.61}
