2023-12-04_09-41-04: config: {'n_epochs': 20, 'batch_size': 32, 'h': 224, 'w': 224, 'lr': 1e-05, 'optimizer': 'sgd', 'momentum': 0.9, 'weight_decay': 5e-05, 'device': 'cuda:0', 'n_gpus': 1, 'model': 'MLP', 'h_dim_list': [80, 50, 40]}
2023-12-04_09-41-04: layers.0.weight: torch.Size([80, 150528])
2023-12-04_09-41-04: layers.0.bias: torch.Size([80])
2023-12-04_09-41-04: layers.2.weight: torch.Size([50, 80])
2023-12-04_09-41-04: layers.2.bias: torch.Size([50])
2023-12-04_09-41-04: layers.4.weight: torch.Size([40, 50])
2023-12-04_09-41-04: layers.4.bias: torch.Size([40])
2023-12-04_09-41-04: layers.6.weight: torch.Size([2, 40])
2023-12-04_09-41-04: layers.6.bias: torch.Size([2])
2023-12-04_09-41-04: 
Total parameters: 12,048,492;	Trainable: 12,048,492
2023-12-04_09-41-59: Epoch: 1 | Train loss: 0.6667286081088556 | Train acc: {'40X': 68.82, '100X': 69.8, '200X': 68.27, '400X': 68.47, 'avg_acc': 68.84, 'all_acc': 68.86} | Valid loss: 0.6543485867977142 | Valid acc: {'40X': 68.42, '100X': 67.63, '200X': 68.16, '400X': 63.19, 'avg_acc': 66.85, 'all_acc': 66.94}| Runtime: 0.9 mins
2023-12-04_09-42-57: Epoch: 2 | Train loss: 0.6351317646535667 | Train acc: {'40X': 69.01, '100X': 69.9, '200X': 69.07, '400X': 68.62, 'avg_acc': 69.15, 'all_acc': 69.17} | Valid loss: 0.6244854462146759 | Valid acc: {'40X': 68.92, '100X': 68.35, '200X': 70.15, '400X': 64.84, 'avg_acc': 68.06, 'all_acc': 68.14}| Runtime: 1.0 mins
2023-12-04_09-43-55: Epoch: 3 | Train loss: 0.6063825244436393 | Train acc: {'40X': 69.87, '100X': 71.11, '200X': 71.81, '400X': 71.07, 'avg_acc': 70.96, 'all_acc': 70.97} | Valid loss: 0.6028222453594207 | Valid acc: {'40X': 69.67, '100X': 70.98, '200X': 73.13, '400X': 68.13, 'avg_acc': 70.48, 'all_acc': 70.54}| Runtime: 1.0 mins
2023-12-04_09-44-52: Epoch: 4 | Train loss: 0.5865020377410425 | Train acc: {'40X': 72.24, '100X': 73.62, '200X': 74.54, '400X': 74.43, 'avg_acc': 73.71, 'all_acc': 73.69} | Valid loss: 0.5881762850284576 | Valid acc: {'40X': 73.43, '100X': 72.9, '200X': 75.87, '400X': 73.9, 'avg_acc': 74.03, 'all_acc': 74.02}| Runtime: 1.0 mins
2023-12-04_09-45-49: Epoch: 5 | Train loss: 0.5719526257063892 | Train acc: {'40X': 75.08, '100X': 77.27, '200X': 77.93, '400X': 77.61, 'avg_acc': 76.97, 'all_acc': 76.96} | Valid loss: 0.5765115112066269 | Valid acc: {'40X': 75.94, '100X': 76.02, '200X': 78.86, '400X': 76.1, 'avg_acc': 76.73, 'all_acc': 76.74}| Runtime: 0.9 mins
2023-12-04_09-46-46: Epoch: 6 | Train loss: 0.5602460225691667 | Train acc: {'40X': 77.82, '100X': 79.41, '200X': 80.94, '400X': 80.11, 'avg_acc': 79.57, 'all_acc': 79.56} | Valid loss: 0.5642728739976883 | Valid acc: {'40X': 78.45, '100X': 77.46, '200X': 82.09, '400X': 77.2, 'avg_acc': 78.8, 'all_acc': 78.82}| Runtime: 1.0 mins
2023-12-04_09-47-44: Epoch: 7 | Train loss: 0.5500581876651661 | Train acc: {'40X': 78.74, '100X': 80.31, '200X': 83.0, '400X': 80.84, 'avg_acc': 80.72, 'all_acc': 80.72} | Valid loss: 0.55733352124691 | Valid acc: {'40X': 78.45, '100X': 78.9, '200X': 82.59, '400X': 77.47, 'avg_acc': 79.35, 'all_acc': 79.39}| Runtime: 1.0 mins
2023-12-04_09-48-42: Epoch: 8 | Train loss: 0.5409436101043547 | Train acc: {'40X': 79.97, '100X': 80.96, '200X': 84.34, '400X': 82.22, 'avg_acc': 81.87, 'all_acc': 81.86} | Valid loss: 0.5477616226673127 | Valid acc: {'40X': 79.2, '100X': 79.62, '200X': 83.08, '400X': 77.2, 'avg_acc': 79.77, 'all_acc': 79.84}| Runtime: 1.0 mins
2023-12-04_09-49-37: Epoch: 9 | Train loss: 0.5326627839255977 | Train acc: {'40X': 80.49, '100X': 81.14, '200X': 84.67, '400X': 82.28, 'avg_acc': 82.15, 'all_acc': 82.14} | Valid loss: 0.541325826048851 | Valid acc: {'40X': 79.7, '100X': 80.82, '200X': 83.58, '400X': 77.47, 'avg_acc': 80.39, 'all_acc': 80.47}| Runtime: 0.9 mins
2023-12-04_09-50-35: Epoch: 10 | Train loss: 0.5251559303016275 | Train acc: {'40X': 80.79, '100X': 80.72, '200X': 85.06, '400X': 82.28, 'avg_acc': 82.21, 'all_acc': 82.2} | Valid loss: 0.5362346732616424 | Valid acc: {'40X': 80.45, '100X': 80.1, '200X': 84.08, '400X': 77.47, 'avg_acc': 80.53, 'all_acc': 80.59}| Runtime: 1.0 mins
2023-12-04_09-51-33: Epoch: 11 | Train loss: 0.5180967154132353 | Train acc: {'40X': 80.35, '100X': 80.87, '200X': 85.48, '400X': 82.03, 'avg_acc': 82.18, 'all_acc': 82.18} | Valid loss: 0.5271844267845154 | Valid acc: {'40X': 80.2, '100X': 79.14, '200X': 83.83, '400X': 77.75, 'avg_acc': 80.23, 'all_acc': 80.28}| Runtime: 1.0 mins
2023-12-04_09-52-30: Epoch: 12 | Train loss: 0.512219203686392 | Train acc: {'40X': 80.25, '100X': 80.51, '200X': 86.08, '400X': 82.24, 'avg_acc': 82.27, 'all_acc': 82.26} | Valid loss: 0.5221018034219742 | Valid acc: {'40X': 80.45, '100X': 79.62, '200X': 83.83, '400X': 79.67, 'avg_acc': 80.89, 'all_acc': 80.91}| Runtime: 1.0 mins
2023-12-04_09-53-27: Epoch: 13 | Train loss: 0.5068283302558435 | Train acc: {'40X': 79.46, '100X': 80.51, '200X': 85.67, '400X': 82.28, 'avg_acc': 81.98, 'all_acc': 81.97} | Valid loss: 0.5164954769611358 | Valid acc: {'40X': 79.45, '100X': 78.9, '200X': 84.08, '400X': 80.22, 'avg_acc': 80.66, 'all_acc': 80.66}| Runtime: 0.9 mins
2023-12-04_09-54-24: Epoch: 14 | Train loss: 0.5015195551756266 | Train acc: {'40X': 78.91, '100X': 80.24, '200X': 85.34, '400X': 82.55, 'avg_acc': 81.76, 'all_acc': 81.74} | Valid loss: 0.513233402967453 | Valid acc: {'40X': 79.7, '100X': 79.62, '200X': 83.33, '400X': 80.22, 'avg_acc': 80.72, 'all_acc': 80.72}| Runtime: 1.0 mins
2023-12-04_09-55-21: Epoch: 15 | Train loss: 0.496242997412746 | Train acc: {'40X': 78.56, '100X': 80.34, '200X': 85.31, '400X': 82.22, 'avg_acc': 81.61, 'all_acc': 81.59} | Valid loss: 0.5099711489677429 | Valid acc: {'40X': 78.95, '100X': 80.34, '200X': 83.08, '400X': 80.22, 'avg_acc': 80.65, 'all_acc': 80.66}| Runtime: 1.0 mins
2023-12-04_09-56-18: Epoch: 16 | Train loss: 0.49134384578949697 | Train acc: {'40X': 78.46, '100X': 80.35, '200X': 85.07, '400X': 82.11, 'avg_acc': 81.5, 'all_acc': 81.48} | Valid loss: 0.5069089269638062 | Valid acc: {'40X': 78.7, '100X': 80.34, '200X': 83.08, '400X': 79.95, 'avg_acc': 80.52, 'all_acc': 80.53}| Runtime: 0.9 mins
2023-12-04_09-57-15: Epoch: 17 | Train loss: 0.4870445071845441 | Train acc: {'40X': 78.08, '100X': 80.58, '200X': 85.12, '400X': 81.87, 'avg_acc': 81.41, 'all_acc': 81.4} | Valid loss: 0.4992332434654236 | Valid acc: {'40X': 78.95, '100X': 80.1, '200X': 83.08, '400X': 79.67, 'avg_acc': 80.45, 'all_acc': 80.47}| Runtime: 1.0 mins
2023-12-04_09-58-13: Epoch: 18 | Train loss: 0.4824937944476669 | Train acc: {'40X': 77.93, '100X': 80.63, '200X': 84.81, '400X': 81.85, 'avg_acc': 81.31, 'all_acc': 81.29} | Valid loss: 0.4946828299760819 | Valid acc: {'40X': 79.45, '100X': 80.1, '200X': 83.58, '400X': 80.22, 'avg_acc': 80.84, 'all_acc': 80.85}| Runtime: 1.0 mins
2023-12-04_09-59-11: Epoch: 19 | Train loss: 0.47776854400699204 | Train acc: {'40X': 77.84, '100X': 80.74, '200X': 84.9, '400X': 82.0, 'avg_acc': 81.37, 'all_acc': 81.36} | Valid loss: 0.4948311018943787 | Valid acc: {'40X': 78.7, '100X': 80.58, '200X': 83.83, '400X': 80.22, 'avg_acc': 80.83, 'all_acc': 80.85}| Runtime: 1.0 mins
2023-12-04_10-00-08: Epoch: 20 | Train loss: 0.4744088730296573 | Train acc: {'40X': 77.55, '100X': 80.64, '200X': 84.99, '400X': 82.13, 'avg_acc': 81.33, 'all_acc': 81.31} | Valid loss: 0.48951132357120514 | Valid acc: {'40X': 78.45, '100X': 80.82, '200X': 83.83, '400X': 80.49, 'avg_acc': 80.9, 'all_acc': 80.91}| Runtime: 1.0 mins
2023-12-04_10-00-08: Train summary:     epoch    40X   100X   200X   400X  avg_acc  all_acc
0       1  68.82  69.80  68.27  68.47    68.84    68.86
1       2  69.01  69.90  69.07  68.62    69.15    69.17
2       3  69.87  71.11  71.81  71.07    70.96    70.97
3       4  72.24  73.62  74.54  74.43    73.71    73.69
4       5  75.08  77.27  77.93  77.61    76.97    76.96
5       6  77.82  79.41  80.94  80.11    79.57    79.56
6       7  78.74  80.31  83.00  80.84    80.72    80.72
7       8  79.97  80.96  84.34  82.22    81.87    81.86
8       9  80.49  81.14  84.67  82.28    82.15    82.14
9      10  80.79  80.72  85.06  82.28    82.21    82.20
10     11  80.35  80.87  85.48  82.03    82.18    82.18
11     12  80.25  80.51  86.08  82.24    82.27    82.26
12     13  79.46  80.51  85.67  82.28    81.98    81.97
13     14  78.91  80.24  85.34  82.55    81.76    81.74
14     15  78.56  80.34  85.31  82.22    81.61    81.59
15     16  78.46  80.35  85.07  82.11    81.50    81.48
16     17  78.08  80.58  85.12  81.87    81.41    81.40
17     18  77.93  80.63  84.81  81.85    81.31    81.29
18     19  77.84  80.74  84.90  82.00    81.37    81.36
19     20  77.55  80.64  84.99  82.13    81.33    81.31
2023-12-04_10-00-08: Eval summary:     epoch    40X   100X   200X   400X  avg_acc  all_acc
0       1  68.42  67.63  68.16  63.19    66.85    66.94
1       2  68.92  68.35  70.15  64.84    68.06    68.14
2       3  69.67  70.98  73.13  68.13    70.48    70.54
3       4  73.43  72.90  75.87  73.90    74.03    74.02
4       5  75.94  76.02  78.86  76.10    76.73    76.74
5       6  78.45  77.46  82.09  77.20    78.80    78.82
6       7  78.45  78.90  82.59  77.47    79.35    79.39
7       8  79.20  79.62  83.08  77.20    79.77    79.84
8       9  79.70  80.82  83.58  77.47    80.39    80.47
9      10  80.45  80.10  84.08  77.47    80.53    80.59
10     11  80.20  79.14  83.83  77.75    80.23    80.28
11     12  80.45  79.62  83.83  79.67    80.89    80.91
12     13  79.45  78.90  84.08  80.22    80.66    80.66
13     14  79.70  79.62  83.33  80.22    80.72    80.72
14     15  78.95  80.34  83.08  80.22    80.65    80.66
15     16  78.70  80.34  83.08  79.95    80.52    80.53
16     17  78.95  80.10  83.08  79.67    80.45    80.47
17     18  79.45  80.10  83.58  80.22    80.84    80.85
18     19  78.70  80.58  83.83  80.22    80.83    80.85
19     20  78.45  80.82  83.83  80.49    80.90    80.91
2023-12-04_10-00-08: Final test accuracy: {'40X': 79.7, '100X': 77.4, '200X': 87.1, '400X': 81.32, 'avg_acc': 81.38, 'all_acc': 81.35}
