2023-12-04_02-26-21: config: {'n_epochs': 20, 'batch_size': 32, 'h': 224, 'w': 224, 'lr': 1e-05, 'optimizer': 'adam', 'momentum': 0.9, 'weight_decay': 0, 'device': 'cuda:0', 'n_gpus': 1, 'model': 'MLP', 'h_dim_list': [80, 50, 40]}
2023-12-04_02-26-21: layers.0.weight: torch.Size([80, 150528])
2023-12-04_02-26-21: layers.0.bias: torch.Size([80])
2023-12-04_02-26-21: layers.2.weight: torch.Size([50, 80])
2023-12-04_02-26-21: layers.2.bias: torch.Size([50])
2023-12-04_02-26-21: layers.4.weight: torch.Size([40, 50])
2023-12-04_02-26-21: layers.4.bias: torch.Size([40])
2023-12-04_02-26-21: layers.6.weight: torch.Size([2, 40])
2023-12-04_02-26-21: layers.6.bias: torch.Size([2])
2023-12-04_02-26-21: 
Total parameters: 12,048,492;	Trainable: 12,048,492
2023-12-04_02-27-23: Epoch: 1 | Train loss: 0.4918101154066421 | Train acc: {'40X': 77.12, '100X': 79.12, '200X': 82.68, '400X': 79.93, 'avg_acc': 79.71, 'all_acc': 79.71} | Valid loss: 0.4466379714012146 | Valid acc: {'40X': 82.46, '100X': 81.77, '200X': 83.08, '400X': 81.32, 'avg_acc': 82.16, 'all_acc': 82.17}| Runtime: 1.0 mins
2023-12-04_02-28-26: Epoch: 2 | Train loss: 0.38785379883405324 | Train acc: {'40X': 82.93, '100X': 84.27, '200X': 87.06, '400X': 86.23, 'avg_acc': 85.12, 'all_acc': 85.09} | Valid loss: 0.40757766097784043 | Valid acc: {'40X': 82.96, '100X': 81.06, '200X': 84.83, '400X': 81.59, 'avg_acc': 82.61, 'all_acc': 82.62}| Runtime: 1.0 mins
2023-12-04_02-29-29: Epoch: 3 | Train loss: 0.3221723935692697 | Train acc: {'40X': 85.95, '100X': 88.67, '200X': 89.3, '400X': 89.07, 'avg_acc': 88.25, 'all_acc': 88.24} | Valid loss: 0.38495796322822573 | Valid acc: {'40X': 83.71, '100X': 84.17, '200X': 85.32, '400X': 79.95, 'avg_acc': 83.29, 'all_acc': 83.38}| Runtime: 1.0 mins
2023-12-04_02-30-34: Epoch: 4 | Train loss: 0.2716592358979019 | Train acc: {'40X': 88.27, '100X': 91.08, '200X': 91.14, '400X': 91.93, 'avg_acc': 90.6, 'all_acc': 90.58} | Valid loss: 0.3762127056717873 | Valid acc: {'40X': 84.46, '100X': 85.61, '200X': 85.07, '400X': 81.04, 'avg_acc': 84.04, 'all_acc': 84.13}| Runtime: 1.1 mins
2023-12-04_02-31-37: Epoch: 5 | Train loss: 0.2308424668940338 | Train acc: {'40X': 90.81, '100X': 92.94, '200X': 93.68, '400X': 93.02, 'avg_acc': 92.61, 'all_acc': 92.61} | Valid loss: 0.38188825935125353 | Valid acc: {'40X': 84.96, '100X': 83.21, '200X': 86.07, '400X': 80.22, 'avg_acc': 83.62, 'all_acc': 83.69}| Runtime: 1.1 mins
2023-12-04_02-32-42: Epoch: 6 | Train loss: 0.19598291728746248 | Train acc: {'40X': 91.54, '100X': 95.11, '200X': 95.28, '400X': 94.76, 'avg_acc': 94.17, 'all_acc': 94.17} | Valid loss: 0.37719579607248305 | Valid acc: {'40X': 85.71, '100X': 84.17, '200X': 84.83, '400X': 80.22, 'avg_acc': 83.73, 'all_acc': 83.82}| Runtime: 1.1 mins
2023-12-04_02-33-46: Epoch: 7 | Train loss: 0.16403759351453265 | Train acc: {'40X': 93.64, '100X': 96.86, '200X': 97.34, '400X': 96.25, 'avg_acc': 96.02, 'all_acc': 96.03} | Valid loss: 0.3813278967142105 | Valid acc: {'40X': 83.96, '100X': 83.93, '200X': 85.32, '400X': 82.42, 'avg_acc': 83.91, 'all_acc': 83.94}| Runtime: 1.1 mins
2023-12-04_02-34-49: Epoch: 8 | Train loss: 0.1362315229568127 | Train acc: {'40X': 94.98, '100X': 97.99, '200X': 98.51, '400X': 97.52, 'avg_acc': 97.25, 'all_acc': 97.26} | Valid loss: 0.39428526371717454 | Valid acc: {'40X': 84.71, '100X': 84.41, '200X': 85.32, '400X': 80.49, 'avg_acc': 83.73, 'all_acc': 83.82}| Runtime: 1.1 mins
2023-12-04_02-35-55: Epoch: 9 | Train loss: 0.11379276890609716 | Train acc: {'40X': 96.07, '100X': 98.55, '200X': 98.84, '400X': 98.25, 'avg_acc': 97.93, 'all_acc': 97.93} | Valid loss: 0.39650411635637284 | Valid acc: {'40X': 84.96, '100X': 85.13, '200X': 85.07, '400X': 81.32, 'avg_acc': 84.12, 'all_acc': 84.2}| Runtime: 1.1 mins
2023-12-04_02-37-01: Epoch: 10 | Train loss: 0.0947380228521856 | Train acc: {'40X': 96.98, '100X': 99.04, '200X': 99.17, '400X': 98.72, 'avg_acc': 98.48, 'all_acc': 98.48} | Valid loss: 0.40041710883378984 | Valid acc: {'40X': 84.96, '100X': 83.45, '200X': 84.33, '400X': 81.04, 'avg_acc': 83.44, 'all_acc': 83.5}| Runtime: 1.1 mins
2023-12-04_02-38-07: Epoch: 11 | Train loss: 0.07942437272317507 | Train acc: {'40X': 97.57, '100X': 99.04, '200X': 99.5, '400X': 98.99, 'avg_acc': 98.78, 'all_acc': 98.78} | Valid loss: 0.4213800136744976 | Valid acc: {'40X': 84.96, '100X': 83.93, '200X': 84.33, '400X': 80.77, 'avg_acc': 83.5, 'all_acc': 83.57}| Runtime: 1.1 mins
2023-12-04_02-39-12: Epoch: 12 | Train loss: 0.0649087462901465 | Train acc: {'40X': 97.91, '100X': 99.28, '200X': 99.67, '400X': 99.72, 'avg_acc': 99.15, 'all_acc': 99.13} | Valid loss: 0.43190390020608904 | Valid acc: {'40X': 84.46, '100X': 83.45, '200X': 84.58, '400X': 80.49, 'avg_acc': 83.24, 'all_acc': 83.31}| Runtime: 1.1 mins
2023-12-04_02-40-20: Epoch: 13 | Train loss: 0.05538402845126551 | Train acc: {'40X': 98.32, '100X': 99.68, '200X': 99.67, '400X': 99.91, 'avg_acc': 99.4, 'all_acc': 99.39} | Valid loss: 0.4546385154128075 | Valid acc: {'40X': 85.21, '100X': 82.73, '200X': 84.33, '400X': 78.85, 'avg_acc': 82.78, 'all_acc': 82.87}| Runtime: 1.1 mins
2023-12-04_02-41-29: Epoch: 14 | Train loss: 0.04546864071508517 | Train acc: {'40X': 98.66, '100X': 99.84, '200X': 99.92, '400X': 100.0, 'avg_acc': 99.6, 'all_acc': 99.6} | Valid loss: 0.4401622493565083 | Valid acc: {'40X': 84.96, '100X': 83.69, '200X': 84.08, '400X': 79.67, 'avg_acc': 83.1, 'all_acc': 83.19}| Runtime: 1.1 mins
2023-12-04_02-42-36: Epoch: 15 | Train loss: 0.03708769238830821 | Train acc: {'40X': 98.99, '100X': 99.84, '200X': 99.92, '400X': 100.0, 'avg_acc': 99.69, 'all_acc': 99.68} | Valid loss: 0.45984757632017137 | Valid acc: {'40X': 84.96, '100X': 83.21, '200X': 84.08, '400X': 79.4, 'avg_acc': 82.91, 'all_acc': 83.0}| Runtime: 1.1 mins
2023-12-04_02-43-44: Epoch: 16 | Train loss: 0.031011442446175055 | Train acc: {'40X': 99.25, '100X': 99.92, '200X': 99.92, '400X': 100.0, 'avg_acc': 99.77, 'all_acc': 99.77} | Valid loss: 0.4768242135643959 | Valid acc: {'40X': 84.96, '100X': 83.21, '200X': 83.58, '400X': 80.77, 'avg_acc': 83.13, 'all_acc': 83.19}| Runtime: 1.1 mins
2023-12-04_02-44-52: Epoch: 17 | Train loss: 0.02580535756046506 | Train acc: {'40X': 99.5, '100X': 100.0, '200X': 99.92, '400X': 100.0, 'avg_acc': 99.86, 'all_acc': 99.85} | Valid loss: 0.48179598614573477 | Valid acc: {'40X': 85.21, '100X': 84.41, '200X': 84.33, '400X': 80.22, 'avg_acc': 83.54, 'all_acc': 83.63}| Runtime: 1.1 mins
2023-12-04_02-45-59: Epoch: 18 | Train loss: 0.02208082704502787 | Train acc: {'40X': 99.83, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 99.96, 'all_acc': 99.96} | Valid loss: 0.49930835634469983 | Valid acc: {'40X': 85.21, '100X': 83.69, '200X': 84.33, '400X': 79.12, 'avg_acc': 83.09, 'all_acc': 83.19}| Runtime: 1.1 mins
2023-12-04_02-47-06: Epoch: 19 | Train loss: 0.01833989391279583 | Train acc: {'40X': 99.83, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 99.96, 'all_acc': 99.96} | Valid loss: 0.5103649240732193 | Valid acc: {'40X': 85.71, '100X': 83.45, '200X': 84.58, '400X': 79.67, 'avg_acc': 83.35, 'all_acc': 83.44}| Runtime: 1.1 mins
2023-12-04_02-48-12: Epoch: 20 | Train loss: 0.015886325927174372 | Train acc: {'40X': 99.92, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 99.98, 'all_acc': 99.98} | Valid loss: 0.5330158600211143 | Valid acc: {'40X': 84.46, '100X': 82.73, '200X': 84.33, '400X': 79.95, 'avg_acc': 82.87, 'all_acc': 82.93}| Runtime: 1.1 mins
2023-12-04_02-48-12: Train summary:     epoch    40X    100X    200X    400X  avg_acc  all_acc
0       1  77.12   79.12   82.68   79.93    79.71    79.71
1       2  82.93   84.27   87.06   86.23    85.12    85.09
2       3  85.95   88.67   89.30   89.07    88.25    88.24
3       4  88.27   91.08   91.14   91.93    90.60    90.58
4       5  90.81   92.94   93.68   93.02    92.61    92.61
5       6  91.54   95.11   95.28   94.76    94.17    94.17
6       7  93.64   96.86   97.34   96.25    96.02    96.03
7       8  94.98   97.99   98.51   97.52    97.25    97.26
8       9  96.07   98.55   98.84   98.25    97.93    97.93
9      10  96.98   99.04   99.17   98.72    98.48    98.48
10     11  97.57   99.04   99.50   98.99    98.78    98.78
11     12  97.91   99.28   99.67   99.72    99.15    99.13
12     13  98.32   99.68   99.67   99.91    99.40    99.39
13     14  98.66   99.84   99.92  100.00    99.60    99.60
14     15  98.99   99.84   99.92  100.00    99.69    99.68
15     16  99.25   99.92   99.92  100.00    99.77    99.77
16     17  99.50  100.00   99.92  100.00    99.86    99.85
17     18  99.83  100.00  100.00  100.00    99.96    99.96
18     19  99.83  100.00  100.00  100.00    99.96    99.96
19     20  99.92  100.00  100.00  100.00    99.98    99.98
2023-12-04_02-48-12: Eval summary:     epoch    40X   100X   200X   400X  avg_acc  all_acc
0       1  82.46  81.77  83.08  81.32    82.16    82.17
1       2  82.96  81.06  84.83  81.59    82.61    82.62
2       3  83.71  84.17  85.32  79.95    83.29    83.38
3       4  84.46  85.61  85.07  81.04    84.04    84.13
4       5  84.96  83.21  86.07  80.22    83.62    83.69
5       6  85.71  84.17  84.83  80.22    83.73    83.82
6       7  83.96  83.93  85.32  82.42    83.91    83.94
7       8  84.71  84.41  85.32  80.49    83.73    83.82
8       9  84.96  85.13  85.07  81.32    84.12    84.20
9      10  84.96  83.45  84.33  81.04    83.44    83.50
10     11  84.96  83.93  84.33  80.77    83.50    83.57
11     12  84.46  83.45  84.58  80.49    83.24    83.31
12     13  85.21  82.73  84.33  78.85    82.78    82.87
13     14  84.96  83.69  84.08  79.67    83.10    83.19
14     15  84.96  83.21  84.08  79.40    82.91    83.00
15     16  84.96  83.21  83.58  80.77    83.13    83.19
16     17  85.21  84.41  84.33  80.22    83.54    83.63
17     18  85.21  83.69  84.33  79.12    83.09    83.19
18     19  85.71  83.45  84.58  79.67    83.35    83.44
19     20  84.46  82.73  84.33  79.95    82.87    82.93
2023-12-04_02-48-12: Final test accuracy: {'40X': 82.96, '100X': 79.57, '200X': 89.58, '400X': 85.44, 'avg_acc': 84.39, 'all_acc': 84.32}
