2023-12-04_00-23-49: config: {'n_epochs': 10, 'batch_size': 32, 'h': 224, 'w': 224, 'lr': 0.0001, 'optimizer': 'adam', 'momentum': 0.9, 'weight_decay': 0, 'device': 'cuda:1', 'n_gpus': 1, 'kernel_size': 3, 'model': 'CNN', 'use_pooling': False, 'num_kernel_conv_list': [32, 64, 64]}
2023-12-04_00-23-49: conv1.weight: torch.Size([32, 3, 3, 3])
2023-12-04_00-23-49: conv1.bias: torch.Size([32])
2023-12-04_00-23-49: conv_layers.0.weight: torch.Size([64, 32, 3, 3])
2023-12-04_00-23-49: conv_layers.0.bias: torch.Size([64])
2023-12-04_00-23-49: conv_layers.2.weight: torch.Size([64, 64, 3, 3])
2023-12-04_00-23-49: conv_layers.2.bias: torch.Size([64])
2023-12-04_00-23-49: linear.weight: torch.Size([2, 3211264])
2023-12-04_00-23-49: linear.bias: torch.Size([2])
2023-12-04_00-23-49: 
Total parameters: 6,478,850;	Trainable: 6,478,850
2023-12-04_00-24-59: Epoch: 1 | Train loss: 0.949131823170024 | Train acc: {'40X': 80.17, '100X': 82.78, '200X': 84.25, '400X': 81.78, 'avg_acc': 82.24, 'all_acc': 82.26} | Valid loss: 0.34862353414297104 | Valid acc: {'40X': 83.71, '100X': 87.29, '200X': 86.32, '400X': 84.34, 'avg_acc': 85.42, 'all_acc': 85.46}| Runtime: 1.2 mins
2023-12-04_00-26-06: Epoch: 2 | Train loss: 0.1667156698232567 | Train acc: {'40X': 93.63, '100X': 95.51, '200X': 94.11, '400X': 92.12, 'avg_acc': 93.84, 'all_acc': 93.9} | Valid loss: 0.37874105557799337 | Valid acc: {'40X': 83.21, '100X': 84.89, '200X': 87.81, '400X': 83.24, 'avg_acc': 84.79, 'all_acc': 84.83}| Runtime: 1.1 mins
2023-12-04_00-27-12: Epoch: 3 | Train loss: 0.06970749057930063 | Train acc: {'40X': 98.16, '100X': 98.47, '200X': 98.84, '400X': 97.34, 'avg_acc': 98.2, 'all_acc': 98.23} | Valid loss: 0.39889555603265764 | Valid acc: {'40X': 83.71, '100X': 87.05, '200X': 86.57, '400X': 81.87, 'avg_acc': 84.8, 'all_acc': 84.89}| Runtime: 1.1 mins
2023-12-04_00-28-17: Epoch: 4 | Train loss: 0.01706736080656835 | Train acc: {'40X': 99.83, '100X': 100.0, '200X': 99.75, '400X': 99.82, 'avg_acc': 99.85, 'all_acc': 99.85} | Valid loss: 0.4820091716945171 | Valid acc: {'40X': 83.96, '100X': 85.37, '200X': 87.31, '400X': 82.69, 'avg_acc': 84.83, 'all_acc': 84.89}| Runtime: 1.1 mins
2023-12-04_00-29-19: Epoch: 5 | Train loss: 0.004372722480675785 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.4742467175424099 | Valid acc: {'40X': 85.21, '100X': 85.61, '200X': 88.31, '400X': 84.89, 'avg_acc': 86.0, 'all_acc': 86.03}| Runtime: 1.0 mins
2023-12-04_00-30-14: Epoch: 6 | Train loss: 0.0018018109867871564 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.5732041838765144 | Valid acc: {'40X': 84.96, '100X': 85.61, '200X': 87.56, '400X': 84.34, 'avg_acc': 85.62, 'all_acc': 85.65}| Runtime: 0.9 mins
2023-12-04_00-31-08: Epoch: 7 | Train loss: 0.0010707942929985693 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.5568541195988655 | Valid acc: {'40X': 85.21, '100X': 85.37, '200X': 88.06, '400X': 84.34, 'avg_acc': 85.74, 'all_acc': 85.78}| Runtime: 0.9 mins
2023-12-04_00-32-02: Epoch: 8 | Train loss: 0.000712227283263535 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.6165284100547432 | Valid acc: {'40X': 85.21, '100X': 85.85, '200X': 87.81, '400X': 83.52, 'avg_acc': 85.6, 'all_acc': 85.65}| Runtime: 0.9 mins
2023-12-04_00-32-56: Epoch: 9 | Train loss: 0.0005250382813313548 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.6302425053715706 | Valid acc: {'40X': 84.96, '100X': 86.09, '200X': 87.31, '400X': 83.52, 'avg_acc': 85.47, 'all_acc': 85.52}| Runtime: 0.9 mins
2023-12-04_00-33-50: Epoch: 10 | Train loss: 0.0003987083828424393 | Train acc: {'40X': 100.0, '100X': 100.0, '200X': 100.0, '400X': 100.0, 'avg_acc': 100.0, 'all_acc': 100.0} | Valid loss: 0.636334179341793 | Valid acc: {'40X': 85.46, '100X': 85.61, '200X': 87.56, '400X': 83.52, 'avg_acc': 85.54, 'all_acc': 85.59}| Runtime: 0.9 mins
2023-12-04_00-33-50: Train summary:    epoch     40X    100X    200X    400X  avg_acc  all_acc
0      1   80.17   82.78   84.25   81.78    82.24    82.26
1      2   93.63   95.51   94.11   92.12    93.84    93.90
2      3   98.16   98.47   98.84   97.34    98.20    98.23
3      4   99.83  100.00   99.75   99.82    99.85    99.85
4      5  100.00  100.00  100.00  100.00   100.00   100.00
5      6  100.00  100.00  100.00  100.00   100.00   100.00
6      7  100.00  100.00  100.00  100.00   100.00   100.00
7      8  100.00  100.00  100.00  100.00   100.00   100.00
8      9  100.00  100.00  100.00  100.00   100.00   100.00
9     10  100.00  100.00  100.00  100.00   100.00   100.00
2023-12-04_00-33-50: Eval summary:    epoch    40X   100X   200X   400X  avg_acc  all_acc
0      1  83.71  87.29  86.32  84.34    85.42    85.46
1      2  83.21  84.89  87.81  83.24    84.79    84.83
2      3  83.71  87.05  86.57  81.87    84.80    84.89
3      4  83.96  85.37  87.31  82.69    84.83    84.89
4      5  85.21  85.61  88.31  84.89    86.00    86.03
5      6  84.96  85.61  87.56  84.34    85.62    85.65
6      7  85.21  85.37  88.06  84.34    85.74    85.78
7      8  85.21  85.85  87.81  83.52    85.60    85.65
8      9  84.96  86.09  87.31  83.52    85.47    85.52
9     10  85.46  85.61  87.56  83.52    85.54    85.59
2023-12-04_00-33-50: Final test accuracy: {'40X': 86.47, '100X': 84.38, '200X': 92.06, '400X': 85.71, 'avg_acc': 87.15, 'all_acc': 87.17}
